100K_100atm	100.0	100.0	2428.7415188812665	-121.04978183316418	10.260895298100847
100K_200atm	100.0	200.0	2426.3183101543636	-121.08293385846095	10.263687571749154
100K_300atm	100.0	300.0	2423.7153667182615	-121.08007335696983	10.26255536909152
100K_400atm	100.0	400.0	2421.4092944592944	-121.09671967472529	10.26741751882536
100K_500atm	100.0	500.0	2418.9552341821386	-121.0951042544844	10.268296373187543
100K_600atm	100.0	600.0	2416.55221280739	-121.10515383905201	10.269642543331607
100K_700atm	100.0	700.0	2414.4107725260615	-121.08567901766534	10.270900884189672
100K_800atm	100.0	800.0	2412.0801632493344	-121.07513084132412	10.266425302558957
100K_900atm	100.0	900.0	2409.7550511043055	-121.0790591118777	10.269640317042283
100K_1000atm	100.0	1000.0	2407.1871905879657	-121.04933087798112	10.267439570907776
100K_2000atm	100.0	2000.0	2387.3648719401917	-120.90413264248095	10.746169105258337
100K_3000atm	100.0	3000.0	2364.742338432678	-120.15850565233858	10.22378293594448
100K_4000atm	100.0	4000.0	2345.578231956148	-119.3518708561173	10.182397515949113
100K_5000atm	100.0	5000.0	2328.0377613142546	-118.35714945986416	10.159732614115125
100K_6000atm	100.0	6000.0	2311.527873826442	-117.17507542264323	10.14220486183556
100K_7000atm	100.0	7000.0	2296.5688272124758	-115.88459744150893	10.171315876152761
100K_8000atm	100.0	8000.0	2264.833996291975	-115.9924517309176	9.626663887208803
100K_9000atm	100.0	9000.0	2268.4238228938993	-112.87809631614604	10.113882640353271
100K_10000atm	100.0	10000.0	2235.714503862774	-109.8528272913629	10.971211353064847
200K_100atm	200.0	100.0	2442.715155067211	-46.752377172997036	11.49178961145044
200K_200atm	200.0	200.0	2454.1865894484	-44.20166707804948	10.059402005855343
200K_300atm	200.0	300.0	2469.3877327159444	-45.29225344391861	14.575835376986673
200K_400atm	200.0	400.0	2466.455245110045	-45.302945339342955	14.57617345102545
200K_500atm	200.0	500.0	2463.0838765090975	-45.11609921590284	13.50470991714247
200K_600atm	200.0	600.0	2458.4132179275107	-45.19784352048636	13.746680986841879
200K_700atm	200.0	700.0	2454.3915049672505	-45.13619697486065	13.575343479272197
200K_800atm	200.0	800.0	2455.9642333164306	-45.47408787460945	14.58408972724947
200K_900atm	200.0	900.0	2436.635061428962	-44.48865396958846	10.086509807931103
200K_1000atm	200.0	1000.0	2424.639282891486	-46.651351719174365	11.409000648994684
200K_2000atm	200.0	2000.0	2409.738237955131	-44.7360646257613	10.122564030299792
200K_3000atm	200.0	3000.0	2381.547573950777	-46.659380819934334	14.847582912725072
200K_4000atm	200.0	4000.0	2338.8480640250364	-42.93624094257199	10.354759891089149
200K_5000atm	200.0	5000.0	2335.6822772977903	-43.84902778697797	9.69443017323989
200K_6000atm	200.0	6000.0	2317.748697587956	-42.90847475098017	9.70542872878892
200K_7000atm	200.0	7000.0	2300.46235759631	-41.69802749875126	9.756104795412012
200K_8000atm	200.0	8000.0	2267.9393112134103	-37.953746505117	9.95644982209543
200K_9000atm	200.0	9000.0	2250.653650825105	-36.647318724356595	9.765172034206637
200K_10000atm	200.0	10000.0	2211.167378590669	-34.80101139337747	8.984811940571849
300K_100atm	300.0	100.0	2531.9744985194616	30.87361954843793	-0.9915420239808461
300K_200atm	300.0	200.0	2516.1950748735962	26.349939354249944	10.177135879980531
300K_300atm	300.0	300.0	2588.6902851219716	30.230993913763783	15.604050880217088
300K_400atm	300.0	400.0	2488.693528196098	29.254680454857606	7.961221713490138
300K_500atm	300.0	500.0	2506.546397630524	29.5905922805248	23.25801298688917
300K_600atm	300.0	600.0	2473.0528632766895	26.0627381329432	-7.341424202785886
300K_700atm	300.0	700.0	2485.2162035983642	25.273037815389	7.470444846058177
300K_800atm	300.0	800.0	2454.7157317776164	24.30066250807576	5.212880813729785
300K_900atm	300.0	900.0	2523.8582363707324	28.318760323845424	7.772739241294749
300K_1000atm	300.0	1000.0	2466.111806417106	28.529746128400475	6.252058460649864
300K_2000atm	300.0	2000.0	2420.1013017052546	28.750169947386212	20.698297493518567
300K_3000atm	300.0	3000.0	2379.6784524872764	30.307664115771313	9.179637800976023
300K_4000atm	300.0	4000.0	2342.7293242185897	22.832948465296038	10.014326993677225
300K_5000atm	300.0	5000.0	2336.8024531102824	29.312339424806602	6.846164742311509
300K_6000atm	300.0	6000.0	2306.3941876119916	23.163672684222163	6.558294605728461
300K_7000atm	300.0	7000.0	2282.225416111873	29.829807129210383	8.765840425037839
300K_8000atm	300.0	8000.0	2249.0963970850025	30.53730207622673	10.33903479584166
300K_9000atm	300.0	9000.0	2239.303645665009	30.27366138114804	9.3861604341179
300K_10000atm	300.0	10000.0	2214.4735220400594	37.8827520760907	-2.5679251765917845
400K_100atm	400.0	100.0	2662.6023727114593	148.89733907551664	1.913856460324612
400K_200atm	400.0	200.0	2656.5113541979026	148.56741227086908	0.25147535491363304
400K_300atm	400.0	300.0	2647.2750603427958	147.58869004754558	-3.545786348611794
400K_400atm	400.0	400.0	2639.23928533025	147.81765428170527	-1.19754165630724
400K_500atm	400.0	500.0	2632.4878386836554	146.76359667185258	-1.0925176083352475
400K_600atm	400.0	600.0	2622.4420267060846	145.1710396825159	-5.415872190664333
400K_700atm	400.0	700.0	2619.8777045979805	146.57711358356113	1.1672406475345134
400K_800atm	400.0	800.0	2609.3742557332685	144.48599651910388	-2.9992409579970274
400K_900atm	400.0	900.0	2604.3001383626647	144.3916621976055	-2.7976359317518074
400K_1000atm	400.0	1000.0	2595.135073241432	143.3889547330396	-2.8218765796552843
400K_2000atm	400.0	2000.0	2530.7650632644604	137.00105998784133	-1.210503657282415
400K_3000atm	400.0	3000.0	2484.6868145822546	134.07979336908613	0.8986870346302667
400K_4000atm	400.0	4000.0	2441.10275542337	130.85737951185138	-2.90525159051881
400K_5000atm	400.0	5000.0	2407.869231461896	128.98331125960885	-6.797794978740507
400K_6000atm	400.0	6000.0	2376.4363830983134	127.84423754204194	2.4450737407969
400K_7000atm	400.0	7000.0	2344.729103725915	124.45731453057607	0.33287222791732873
400K_8000atm	400.0	8000.0	2275.640353152211	113.19889667401057	-8.234140386680648
400K_9000atm	400.0	9000.0	2304.113916487273	125.63686625441481	-12.497045912048582
400K_10000atm	400.0	10000.0	2276.158278346227	122.71413853666125	-3.9480311874070537
500K_100atm	500.0	100.0	2953.533575316556	296.1647120755058	0.3895777396605698
500K_200atm	500.0	200.0	2940.999505363584	295.5047709672973	-0.19862218000183374
500K_300atm	500.0	300.0	2924.514021327391	293.75779935452186	0.11812734409565015
500K_400atm	500.0	400.0	2905.967090271446	291.2563017125199	0.5988437298388877
500K_500atm	500.0	500.0	2890.2194630822	289.8133060656052	-0.2206212943870169
500K_600atm	500.0	600.0	2882.7058479939506	289.43410208319085	-0.41711692822309204
500K_700atm	500.0	700.0	2862.6666751430707	287.0453053394395	0.2371928073976042
500K_1000atm	500.0	1000.0	2828.694335767507	283.68575141217394	-0.7076358107502224
500K_2000atm	500.0	2000.0	2733.822717879366	274.18342192391077	1.239829848730677
500K_3000atm	500.0	3000.0	2661.3354288087307	267.0622683042011	0.5353631311523699
500K_4000atm	500.0	4000.0	2604.1816990009916	261.56209108254	-0.33530823738472465
500K_5000atm	500.0	5000.0	2550.9498495443577	255.84881007930204	0.8851992401841058
500K_6000atm	500.0	6000.0	2506.996857251969	252.15303148301066	-2.1314766390316437
500K_7000atm	500.0	7000.0	2463.2247209817283	245.94005836375746	3.481596073231873
500K_8000atm	500.0	8000.0	2434.7187073460295	244.17088505974803	1.6402116370578885
500K_9000atm	500.0	9000.0	2417.6714212751467	246.77096144975897	-0.7411062330763406
600K_100atm	600.0	100.0	3382.8994123794614	435.76023082088005	-0.19408191290186197
600K_200atm	600.0	200.0	3347.2229302583887	432.74725786351456	-0.23490883787381958
600K_300atm	600.0	300.0	3303.2581999083536	428.36927158777564	-0.07971268733383174
600K_400atm	600.0	400.0	3277.103363233413	426.0711508226697	-0.44621882020753917
600K_500atm	600.0	500.0	3243.179374996514	422.6706063869297	-0.24851618806052214
600K_600atm	600.0	600.0	3220.1162375554636	420.61746417233326	0.05842065023885543
600K_700atm	600.0	700.0	3188.510863595092	417.4277132032873	0.24750959810789394
600K_800atm	600.0	800.0	3164.7723311113523	414.8659594562032	0.3834145231441595
600K_900atm	600.0	900.0	3152.3065440833343	414.01197927641687	-0.36252639580498186
600K_1000atm	600.0	1000.0	3138.501165303454	413.2159405607425	-1.0237406882641549
600K_2000atm	600.0	2000.0	2968.712198980856	395.2376224113583	0.07232470625963387
600K_4000atm	600.0	4000.0	2780.9078546154824	375.842031304392	0.08468041868791877
600K_5000atm	600.0	5000.0	2718.675580608216	370.2319434767073	0.3427256433549425
600K_7000atm	600.0	7000.0	2609.722545915317	359.4168544763443	-6.172099704524612
700K_100atm	700.0	100.0	44587.753358442766	866.4641520641268	-0.07243949406271526
700K_200atm	700.0	200.0	4126.546485205544	577.669520276395	0.44858773180120665
700K_300atm	700.0	300.0	4079.4832721256766	574.4362694552794	0.2253780666946722
700K_400atm	700.0	400.0	3954.924735621686	566.1824134584766	-0.12397023344323756
700K_500atm	700.0	500.0	3850.825804922656	558.717215957676	0.2792511965195461
700K_600atm	700.0	600.0	3782.5053373526466	553.4929874084623	0.23610456075349412
700K_700atm	700.0	700.0	3693.219621874089	546.6111643541202	0.05184765027646182
700K_800atm	700.0	800.0	3651.0101693863203	543.0206980884171	0.0018193144443797488
700K_900atm	700.0	900.0	3597.5123733434966	538.61540203058	-0.33019169609497273
700K_1000atm	700.0	1000.0	3558.6486945081824	535.4482627439156	-0.10540850413717907
700K_2000atm	700.0	2000.0	3256.133374975701	507.6224010155021	-0.116325354521643
700K_3000atm	700.0	3000.0	3101.4025255432325	492.5868804490742	-0.0029608668524933944
700K_4000atm	700.0	4000.0	2976.484166538649	479.95830419026396	-0.20586911219481163
700K_5000atm	700.0	5000.0	2887.778228904977	470.39619856352965	-0.454563270573067
700K_7000atm	700.0	7000.0	2755.3242976177403	457.17438706851806	1.3642355048342787
700K_8000atm	700.0	8000.0	2689.839525031163	451.4506678829049	0.0033659418731659635
700K_9000atm	700.0	9000.0	2647.3849105279883	446.96875779518575	-0.4420365899823385
800K_100atm	800.0	100.0	58667.86182198652	939.4066188951535	0.02246317183494341
800K_200atm	800.0	200.0	23657.35558519286	901.0937305868474	0.02670121201859659
800K_300atm	800.0	300.0	11129.298289771727	828.5455119824059	-0.02999643440999681
800K_400atm	800.0	400.0	6494.307858965647	748.1809423861104	-0.13235482865282422
800K_500atm	800.0	500.0	5552.041561195672	720.1250739392808	0.19310565385723194
800K_600atm	800.0	600.0	5013.433458912861	699.3012670883991	0.11381554647402559
800K_700atm	800.0	700.0	4986.402384647029	697.7980024108314	0.3685705563589254
800K_800atm	800.0	800.0	4520.653952504625	674.5657300653435	-0.08167606138291138
800K_900atm	800.0	900.0	4349.8095330874585	665.1971323289283	-0.08351619577114297
800K_1000atm	800.0	1000.0	4262.84936762396	659.6571093525188	-0.058831343410419144
800K_2000atm	800.0	2000.0	3629.4769908811804	614.3654201806313	-0.17776739910877556
800K_3000atm	800.0	3000.0	3361.2714959836094	590.8269405007787	0.06767026890501648
800K_4000atm	800.0	4000.0	3192.5445823608743	574.7015592694131	-0.22310947365607606
800K_5000atm	800.0	5000.0	3062.602583136713	562.4732119939148	-0.04971582798812833
800K_7000atm	800.0	7000.0	2898.805550314845	544.5146601916334	-0.03538061413931038
900K_100atm	900.0	100.0	69683.58411986195	983.4204773248064	-0.13748506015452955
900K_200atm	900.0	200.0	32233.79147004778	962.5441279501521	0.10096688010353697
900K_300atm	900.0	300.0	19467.42891368905	937.9350056223839	-0.030551426382350456
900K_400atm	900.0	400.0	13532.60487103741	908.6284019369302	-0.005027116701247713
900K_500atm	900.0	500.0	10015.320187337611	876.4174400548181	0.006732834134899348
900K_600atm	900.0	600.0	7960.27315271283	846.9777009477449	0.042769692177089425
900K_700atm	900.0	700.0	6880.2181508409885	824.3639629054869	-0.0061773083991467645
900K_800atm	900.0	800.0	6272.202394213636	807.2333868963472	0.004300229066018925
900K_900atm	900.0	900.0	5782.323805897707	790.7392554012298	-0.2864499012208585
900K_1000atm	900.0	1000.0	5405.887741381294	779.2514467961335	-0.040768346536066404
